date_time,sku,quantity_demanded,customer_id,order_type,price,demand_source,lead_time_days
4/21/2024,SKU_4,13,Cust_7,Retail,31.97,Mobile App,4
4/22/2024,SKU_4,7,Cust_4,Online,21.57,Store,2
4/22/2024,SKU_4,9,Cust_19,Retail,31.06,Mobile App,4
4/22/2024,SKU_4,6,Cust_9,Retail,34.35,Mobile App,4
4/22/2024,SKU_4,3,Cust_5,Online,77.84,Store,5
4/23/2024,SKU_4,17,Cust_3,Online,81.3,Website,4
4/23/2024,SKU_4,9,Cust_9,Retail,30.56,Distributor,4
4/23/2024,SKU_4,7,Cust_2,Wholesale,28.86,Distributor,4
4/23/2024,SKU_4,9,Cust_18,Online,74.82,Mobile App,4
4/24/2024,SKU_4,40,Cust_20,Online,18.31,Store,4
4/25/2024,SKU_4,21,Cust_14,Online,67.3,Store,5
4/25/2024,SKU_4,26,Cust_2,Retail,65.6,Mobile App,5
4/26/2024,SKU_4,46,Cust_10,Retail,32.49,Distributor,5
4/27/2024,SKU_4,9,Cust_14,Retail,84.36,Website,2
4/27/2024,SKU_4,11,Cust_8,Wholesale,82.55,Distributor,5
4/28/2024,SKU_4,16,Cust_14,Wholesale,34.42,Store,3
4/28/2024,SKU_4,11,Cust_10,Wholesale,97.57,Website,2
4/29/2024,SKU_4,12,Cust_5,Wholesale,34.42,Website,5
4/29/2024,SKU_4,8,Cust_12,Wholesale,49.51,Store,2
4/29/2024,SKU_4,13,Cust_13,Online,42.25,Distributor,5
4/29/2024,SKU_4,11,Cust_5,Online,39.5,Store,4
4/30/2024,SKU_4,10,Cust_17,Online,28.84,Store,3
4/30/2024,SKU_4,9,Cust_11,Retail,74.39,Mobile App,2
4/30/2024,SKU_4,5,Cust_2,Wholesale,57.96,Mobile App,2
4/30/2024,SKU_4,6,Cust_17,Online,76.49,Website,5
5/1/2024,SKU_4,12,Cust_6,Retail,30.67,Mobile App,3
5/1/2024,SKU_4,11,Cust_13,Retail,60.49,Mobile App,4
5/1/2024,SKU_4,13,Cust_10,Online,77.34,Store,2
5/1/2024,SKU_4,9,Cust_20,Wholesale,82.66,Distributor,3
5/2/2024,SKU_4,37,Cust_4,Retail,66.4,Mobile App,3
5/3/2024,SKU_4,23,Cust_16,Retail,97.64,Website,3
5/3/2024,SKU_4,14,Cust_7,Online,31.8,Distributor,3
5/4/2024,SKU_4,24,Cust_16,Retail,99.04,Website,4
5/5/2024,SKU_4,5,Cust_13,Wholesale,94.03,Website,5
5/5/2024,SKU_4,11,Cust_19,Retail,80.05,Mobile App,3
5/5/2024,SKU_4,8,Cust_5,Wholesale,45.66,Website,2
5/6/2024,SKU_4,22,Cust_10,Retail,47.39,Website,4
5/6/2024,SKU_4,21,Cust_5,Retail,20.3,Store,5
5/7/2024,SKU_4,12,Cust_15,Online,31.74,Mobile App,2
5/7/2024,SKU_4,14,Cust_19,Wholesale,74.08,Distributor,3
5/7/2024,SKU_4,14,Cust_11,Retail,80.5,Website,4
5/8/2024,SKU_4,29,Cust_17,Wholesale,18.21,Mobile App,4
5/8/2024,SKU_4,21,Cust_19,Retail,49.26,Store,2
5/9/2024,SKU_4,5,Cust_19,Wholesale,69.34,Website,3
5/9/2024,SKU_4,13,Cust_1,Online,75.75,Website,5
5/9/2024,SKU_4,8,Cust_10,Wholesale,88.61,Website,3
5/9/2024,SKU_4,8,Cust_5,Retail,28.66,Website,3
5/10/2024,SKU_4,12,Cust_16,Wholesale,71.52,Store,4
5/10/2024,SKU_4,17,Cust_1,Retail,19.98,Mobile App,2
5/10/2024,SKU_4,9,Cust_1,Wholesale,52.08,Store,3
5/10/2024,SKU_4,17,Cust_20,Wholesale,78.47,Website,2
5/11/2024,SKU_4,4,Cust_16,Wholesale,38.2,Distributor,2
5/11/2024,SKU_4,10,Cust_10,Online,88.41,Mobile App,3
5/11/2024,SKU_4,8,Cust_10,Wholesale,21.32,Mobile App,4
5/11/2024,SKU_4,1,Cust_6,Wholesale,38.19,Store,2
5/12/2024,SKU_4,23,Cust_5,Retail,66.62,Mobile App,4
5/13/2024,SKU_4,44,Cust_18,Retail,69.43,Mobile App,2
5/14/2024,SKU_4,26,Cust_5,Online,63.18,Store,4
5/14/2024,SKU_4,16,Cust_20,Wholesale,92.93,Distributor,3
5/15/2024,SKU_4,18,Cust_16,Online,98.29,Website,5
5/15/2024,SKU_4,18,Cust_12,Wholesale,83.52,Store,3
5/16/2024,SKU_4,12,Cust_9,Wholesale,15.64,Mobile App,3
5/16/2024,SKU_4,25,Cust_11,Wholesale,22.04,Website,2
5/16/2024,SKU_4,10,Cust_17,Online,64.79,Mobile App,2
5/17/2024,SKU_4,12,Cust_9,Wholesale,88.62,Store,3
5/17/2024,SKU_4,15,Cust_12,Online,11.62,Website,5
5/17/2024,SKU_4,12,Cust_10,Retail,80.61,Distributor,2
5/17/2024,SKU_4,16,Cust_3,Online,68,Mobile App,3
5/18/2024,SKU_4,26,Cust_13,Wholesale,53.15,Mobile App,5
5/19/2024,SKU_4,11,Cust_19,Wholesale,81.43,Store,3
5/19/2024,SKU_4,11,Cust_18,Retail,12.63,Mobile App,4
5/20/2024,SKU_4,20,Cust_12,Wholesale,54.55,Store,2
5/20/2024,SKU_4,24,Cust_8,Online,49.71,Mobile App,2
5/21/2024,SKU_4,19,Cust_4,Wholesale,19.99,Mobile App,3
5/21/2024,SKU_4,18,Cust_5,Retail,21.4,Mobile App,3
5/21/2024,SKU_4,7,Cust_11,Online,51.64,Website,3
5/22/2024,SKU_4,11,Cust_16,Online,26.18,Store,3
5/22/2024,SKU_4,23,Cust_14,Wholesale,85.07,Mobile App,5
5/22/2024,SKU_4,12,Cust_17,Retail,41.32,Website,2
5/23/2024,SKU_4,42,Cust_20,Retail,66.36,Distributor,3
5/24/2024,SKU_4,11,Cust_6,Online,81.09,Mobile App,4
5/24/2024,SKU_4,2,Cust_15,Retail,62.27,Mobile App,3
5/24/2024,SKU_4,5,Cust_10,Wholesale,30.42,Store,4
5/24/2024,SKU_4,13,Cust_13,Wholesale,16,Website,3
5/25/2024,SKU_4,1,Cust_12,Online,63.55,Store,3
5/25/2024,SKU_4,6,Cust_19,Wholesale,74.41,Website,5
5/25/2024,SKU_4,9,Cust_4,Retail,42.2,Website,5
5/26/2024,SKU_4,6,Cust_10,Wholesale,62.5,Mobile App,3
5/26/2024,SKU_4,8,Cust_7,Online,28.84,Store,2
5/26/2024,SKU_4,6,Cust_6,Wholesale,50.36,Store,5
5/26/2024,SKU_4,2,Cust_15,Wholesale,50.7,Distributor,3
5/27/2024,SKU_4,9,Cust_11,Online,23.49,Website,5
5/27/2024,SKU_4,13,Cust_14,Retail,11.04,Store,3
5/27/2024,SKU_4,7,Cust_5,Online,37.78,Website,2
5/27/2024,SKU_4,9,Cust_11,Online,15.76,Distributor,5
5/28/2024,SKU_4,5,Cust_4,Wholesale,67.66,Store,4
5/28/2024,SKU_4,9,Cust_13,Online,58.86,Mobile App,2
5/28/2024,SKU_4,4,Cust_14,Retail,31.78,Mobile App,4
5/28/2024,SKU_4,13,Cust_15,Online,72.53,Store,2
5/29/2024,SKU_4,44,Cust_3,Online,28.34,Website,4
5/30/2024,SKU_4,44,Cust_8,Online,57.94,Mobile App,4
5/31/2024,SKU_4,41,Cust_15,Wholesale,11.37,Website,5
6/1/2024,SKU_4,8,Cust_16,Online,91.7,Store,2
6/1/2024,SKU_4,13,Cust_7,Wholesale,45.27,Website,2
6/2/2024,SKU_4,11,Cust_9,Wholesale,38.49,Store,5
6/2/2024,SKU_4,7,Cust_9,Retail,94.08,Distributor,5
6/2/2024,SKU_4,5,Cust_8,Online,52.18,Website,3
6/2/2024,SKU_4,6,Cust_7,Online,38.45,Distributor,4
6/3/2024,SKU_4,15,Cust_16,Retail,69.86,Store,4
6/3/2024,SKU_4,13,Cust_17,Online,89.57,Store,5
6/3/2024,SKU_4,15,Cust_7,Retail,14.36,Distributor,5
6/4/2024,SKU_4,48,Cust_19,Retail,81.45,Website,3
6/5/2024,SKU_4,13,Cust_10,Online,57.69,Website,4
6/5/2024,SKU_4,15,Cust_15,Online,45.1,Store,2
6/5/2024,SKU_4,14,Cust_5,Online,23.7,Distributor,2
6/6/2024,SKU_4,21,Cust_12,Online,62.73,Website,3
6/6/2024,SKU_4,26,Cust_11,Wholesale,40.18,Distributor,5
6/7/2024,SKU_4,8,Cust_12,Wholesale,96.37,Store,3
6/7/2024,SKU_4,7,Cust_17,Online,25.04,Mobile App,5
6/7/2024,SKU_4,5,Cust_4,Wholesale,33.13,Website,2
6/8/2024,SKU_4,8,Cust_9,Online,71.55,Distributor,4
6/8/2024,SKU_4,5,Cust_4,Online,38.31,Store,2
6/8/2024,SKU_4,5,Cust_16,Online,44.9,Distributor,4
6/8/2024,SKU_4,8,Cust_6,Wholesale,39.59,Distributor,2
6/9/2024,SKU_4,24,Cust_20,Retail,24.28,Store,2
6/10/2024,SKU_4,9,Cust_2,Online,81.78,Store,4
6/10/2024,SKU_4,4,Cust_3,Wholesale,23.05,Mobile App,5
6/10/2024,SKU_4,18,Cust_13,Wholesale,93.48,Website,2
6/10/2024,SKU_4,15,Cust_17,Retail,46.24,Store,3
6/11/2024,SKU_4,46,Cust_10,Online,46.72,Store,4
6/12/2024,SKU_4,45,Cust_10,Online,47.63,Website,2
6/13/2024,SKU_4,47,Cust_14,Retail,96.25,Store,2
6/14/2024,SKU_4,15,Cust_14,Online,19.2,Distributor,4
6/14/2024,SKU_4,15,Cust_18,Retail,81.98,Website,5
6/14/2024,SKU_4,14,Cust_7,Wholesale,52.05,Mobile App,3
6/15/2024,SKU_4,25,Cust_14,Wholesale,82.81,Store,4
6/16/2024,SKU_4,11,Cust_15,Wholesale,64.38,Store,5
6/16/2024,SKU_4,8,Cust_13,Online,58.26,Mobile App,5
6/17/2024,SKU_4,40,Cust_16,Wholesale,62.97,Mobile App,5
6/18/2024,SKU_4,41,Cust_12,Retail,20.09,Website,2
6/19/2024,SKU_4,5,Cust_20,Wholesale,45.53,Mobile App,2
6/19/2024,SKU_4,12,Cust_19,Wholesale,90.89,Store,5
6/19/2024,SKU_4,10,Cust_14,Retail,11.18,Website,4
6/19/2024,SKU_4,10,Cust_19,Retail,22.23,Distributor,4
6/20/2024,SKU_4,21,Cust_3,Wholesale,25.33,Store,3
6/20/2024,SKU_4,16,Cust_19,Online,91.4,Website,2
6/21/2024,SKU_4,15,Cust_11,Wholesale,45.52,Mobile App,5
6/21/2024,SKU_4,22,Cust_5,Wholesale,26.93,Distributor,3
6/21/2024,SKU_4,10,Cust_8,Online,33.74,Store,5
6/22/2024,SKU_4,10,Cust_9,Retail,66.48,Mobile App,2
6/22/2024,SKU_4,6,Cust_1,Retail,77.34,Website,4
6/23/2024,SKU_4,4,Cust_8,Online,82.54,Distributor,3
6/23/2024,SKU_4,6,Cust_16,Online,76.84,Store,5
6/23/2024,SKU_4,7,Cust_4,Online,71.45,Mobile App,4
6/23/2024,SKU_4,5,Cust_12,Online,94.83,Distributor,5
6/24/2024,SKU_4,8,Cust_11,Online,23.77,Mobile App,5
6/24/2024,SKU_4,12,Cust_8,Online,98.39,Distributor,3
6/24/2024,SKU_4,21,Cust_14,Retail,30.99,Website,4
6/25/2024,SKU_4,17,Cust_20,Wholesale,53.27,Website,4
6/25/2024,SKU_4,15,Cust_17,Retail,84.89,Mobile App,3
6/25/2024,SKU_4,14,Cust_3,Retail,39.48,Website,3
6/25/2024,SKU_4,9,Cust_20,Retail,63.13,Website,2
6/26/2024,SKU_4,43,Cust_13,Online,45.87,Website,4
6/27/2024,SKU_4,43,Cust_12,Wholesale,73.43,Distributor,3
6/28/2024,SKU_4,48,Cust_9,Retail,79.56,Distributor,4
1/1/2024,SKU_5,16,Cust_13,Online,60.98,Distributor,4
1/1/2024,SKU_5,22,Cust_10,Wholesale,26.64,Store,5
1/2/2024,SKU_5,20,Cust_20,Retail,55.03,Mobile App,2
1/2/2024,SKU_5,16,Cust_19,Retail,53.27,Mobile App,3
1/3/2024,SKU_5,15,Cust_14,Online,56.97,Mobile App,5
1/3/2024,SKU_5,22,Cust_16,Online,64.48,Store,4
1/4/2024,SKU_5,23,Cust_12,Online,78.35,Store,5
1/4/2024,SKU_5,14,Cust_16,Wholesale,31.31,Distributor,3
1/5/2024,SKU_5,17,Cust_11,Online,58.08,Distributor,2
1/5/2024,SKU_5,21,Cust_19,Wholesale,10.74,Mobile App,4
1/6/2024,SKU_5,22,Cust_8,Retail,80.5,Website,5
1/7/2024,SKU_5,21,Cust_2,Retail,10.75,Mobile App,5
1/8/2024,SKU_5,10,Cust_18,Retail,49.51,Website,3
1/8/2024,SKU_5,9,Cust_5,Online,52.33,Store,2
1/8/2024,SKU_5,8,Cust_14,Wholesale,47.81,Store,5
1/8/2024,SKU_5,16,Cust_14,Online,50.88,Store,3
1/9/2024,SKU_5,20,Cust_14,Wholesale,72.57,Store,5
1/9/2024,SKU_5,22,Cust_3,Online,72.27,Mobile App,4
1/10/2024,SKU_5,14,Cust_5,Wholesale,93.22,Store,4
1/10/2024,SKU_5,9,Cust_15,Retail,92.34,Store,2
1/10/2024,SKU_5,4,Cust_6,Retail,72.83,Store,5
1/11/2024,SKU_5,11,Cust_4,Retail,84.86,Store,5
1/11/2024,SKU_5,8,Cust_9,Wholesale,38.99,Mobile App,2
1/11/2024,SKU_5,9,Cust_12,Online,24.23,Mobile App,4
1/11/2024,SKU_5,9,Cust_16,Wholesale,88.47,Website,5
1/12/2024,SKU_5,9,Cust_9,Retail,98.78,Mobile App,4
1/12/2024,SKU_5,11,Cust_10,Retail,53.46,Website,2
1/12/2024,SKU_5,10,Cust_12,Online,76.15,Distributor,5
1/12/2024,SKU_5,9,Cust_16,Online,24.18,Website,3
1/13/2024,SKU_5,7,Cust_14,Retail,86.27,Mobile App,5
1/13/2024,SKU_5,7,Cust_7,Retail,19.66,Mobile App,5
1/13/2024,SKU_5,5,Cust_18,Retail,81.73,Distributor,2
1/14/2024,SKU_5,2,Cust_15,Online,87.72,Mobile App,4
1/14/2024,SKU_5,3,Cust_8,Online,87.75,Mobile App,2
1/14/2024,SKU_5,1,Cust_2,Wholesale,79.61,Website,5
1/14/2024,SKU_5,6,Cust_2,Retail,60.58,Distributor,3
1/15/2024,SKU_5,17,Cust_9,Wholesale,11.05,Website,2
1/15/2024,SKU_5,21,Cust_17,Online,57.84,Distributor,3
1/16/2024,SKU_5,13,Cust_20,Online,59.89,Distributor,5
1/16/2024,SKU_5,21,Cust_13,Wholesale,43.53,Website,4
1/17/2024,SKU_5,42,Cust_11,Wholesale,11.03,Distributor,4
1/18/2024,SKU_5,24,Cust_19,Retail,56.13,Store,2
1/18/2024,SKU_5,24,Cust_4,Wholesale,66.24,Store,5
1/19/2024,SKU_5,41,Cust_13,Online,43.65,Distributor,3
1/20/2024,SKU_5,5,Cust_17,Online,86.69,Mobile App,2
1/20/2024,SKU_5,7,Cust_16,Online,46.21,Website,4
1/20/2024,SKU_5,6,Cust_14,Online,17.55,Website,2
1/20/2024,SKU_5,4,Cust_13,Retail,16.68,Store,3
1/21/2024,SKU_5,19,Cust_10,Wholesale,81.53,Distributor,4
1/22/2024,SKU_5,12,Cust_20,Wholesale,56.59,Website,3
1/22/2024,SKU_5,5,Cust_7,Online,13.73,Distributor,3
1/22/2024,SKU_5,10,Cust_19,Online,11.96,Mobile App,2
1/22/2024,SKU_5,14,Cust_13,Retail,98.62,Mobile App,5
1/23/2024,SKU_5,30,Cust_18,Retail,47.53,Website,4
1/24/2024,SKU_5,23,Cust_4,Retail,56.51,Mobile App,5
1/24/2024,SKU_5,11,Cust_11,Retail,85.58,Distributor,4
1/25/2024,SKU_5,9,Cust_3,Wholesale,94.98,Distributor,5
1/25/2024,SKU_5,9,Cust_16,Wholesale,84.22,Mobile App,2
1/25/2024,SKU_5,11,Cust_2,Online,77.65,Website,4
1/26/2024,SKU_5,21,Cust_19,Wholesale,74.66,Distributor,4
1/26/2024,SKU_5,22,Cust_13,Retail,77.3,Store,3
1/27/2024,SKU_5,24,Cust_5,Online,45.91,Website,5
1/28/2024,SKU_5,5,Cust_18,Online,53.91,Distributor,5
1/28/2024,SKU_5,4,Cust_15,Online,88.49,Distributor,2
1/28/2024,SKU_5,8,Cust_3,Wholesale,74.45,Mobile App,5
1/28/2024,SKU_5,1,Cust_2,Online,81.97,Mobile App,2
1/29/2024,SKU_5,38,Cust_12,Wholesale,31.5,Distributor,2
1/30/2024,SKU_5,12,Cust_16,Retail,46.19,Store,5
1/30/2024,SKU_5,6,Cust_17,Wholesale,90.56,Website,3
1/30/2024,SKU_5,13,Cust_13,Wholesale,47.42,Store,3
1/31/2024,SKU_5,16,Cust_14,Retail,79.89,Website,4
1/31/2024,SKU_5,10,Cust_18,Online,42.39,Distributor,5
1/31/2024,SKU_5,18,Cust_10,Retail,25.32,Mobile App,4
1/31/2024,SKU_5,12,Cust_8,Wholesale,55.73,Website,2
2/1/2024,SKU_5,26,Cust_12,Retail,22.13,Website,5
2/1/2024,SKU_5,26,Cust_13,Wholesale,69.05,Store,2
2/2/2024,SKU_5,33,Cust_9,Retail,67.41,Store,3
2/3/2024,SKU_5,9,Cust_17,Wholesale,83.84,Website,4
2/3/2024,SKU_5,4,Cust_4,Wholesale,49.46,Distributor,5
2/3/2024,SKU_5,3,Cust_11,Online,34.65,Store,2
2/3/2024,SKU_5,7,Cust_8,Online,10.52,Website,2
2/4/2024,SKU_5,6,Cust_9,Retail,26.31,Distributor,3
2/4/2024,SKU_5,8,Cust_13,Online,37.97,Website,2
2/4/2024,SKU_5,7,Cust_15,Wholesale,94.05,Distributor,2
2/5/2024,SKU_5,20,Cust_20,Wholesale,55.5,Mobile App,4
2/5/2024,SKU_5,17,Cust_15,Wholesale,21.34,Distributor,5
2/6/2024,SKU_5,26,Cust_19,Wholesale,62.47,Website,3
2/6/2024,SKU_5,18,Cust_9,Online,15.79,Store,4
2/7/2024,SKU_5,3,Cust_3,Wholesale,32.23,Mobile App,2
2/7/2024,SKU_5,12,Cust_12,Retail,57.94,Distributor,2
2/7/2024,SKU_5,12,Cust_11,Wholesale,55.13,Store,3
2/7/2024,SKU_5,7,Cust_12,Wholesale,76.31,Mobile App,4
2/8/2024,SKU_5,9,Cust_3,Retail,81.78,Distributor,3
2/8/2024,SKU_5,15,Cust_20,Wholesale,40.48,Store,2
2/8/2024,SKU_5,11,Cust_3,Wholesale,73.35,Website,3
2/9/2024,SKU_5,18,Cust_14,Online,27.94,Website,4
2/9/2024,SKU_5,19,Cust_15,Online,79.37,Store,3
2/10/2024,SKU_5,4,Cust_6,Wholesale,99.06,Distributor,3
2/10/2024,SKU_5,7,Cust_3,Retail,67,Distributor,2
2/10/2024,SKU_5,3,Cust_19,Wholesale,60.99,Website,5
2/10/2024,SKU_5,3,Cust_8,Online,78.26,Distributor,4
2/11/2024,SKU_5,9,Cust_5,Online,97.89,Distributor,5
2/11/2024,SKU_5,11,Cust_5,Retail,17.93,Mobile App,2
2/12/2024,SKU_5,13,Cust_14,Retail,66.38,Mobile App,2
2/12/2024,SKU_5,9,Cust_1,Online,50.03,Mobile App,2
2/12/2024,SKU_5,11,Cust_5,Online,11.61,Store,5
2/12/2024,SKU_5,6,Cust_8,Online,26.16,Distributor,3
2/13/2024,SKU_5,21,Cust_12,Retail,24.83,Store,5
2/13/2024,SKU_5,15,Cust_11,Online,43.11,Distributor,5
2/14/2024,SKU_5,32,Cust_11,Wholesale,43.29,Store,2
2/15/2024,SKU_5,15,Cust_16,Retail,99.03,Store,4
2/15/2024,SKU_5,7,Cust_17,Retail,85.92,Mobile App,3
2/15/2024,SKU_5,11,Cust_15,Online,49.71,Website,5
2/16/2024,SKU_5,40,Cust_5,Online,74.99,Distributor,2
2/17/2024,SKU_5,10,Cust_4,Online,89.58,Website,5
2/17/2024,SKU_5,7,Cust_3,Retail,32.6,Store,5
2/18/2024,SKU_5,6,Cust_16,Wholesale,20.11,Mobile App,5
2/18/2024,SKU_5,7,Cust_1,Retail,17.04,Mobile App,2
2/18/2024,SKU_5,4,Cust_8,Retail,71.81,Store,4
2/18/2024,SKU_5,6,Cust_19,Online,47.73,Distributor,5
2/19/2024,SKU_5,7,Cust_10,Wholesale,27.26,Store,5
2/19/2024,SKU_5,12,Cust_13,Wholesale,32.2,Store,4
2/19/2024,SKU_5,13,Cust_4,Wholesale,11.07,Store,2
2/19/2024,SKU_5,8,Cust_7,Online,65.32,Store,5
2/20/2024,SKU_5,11,Cust_10,Retail,59.42,Website,3
2/20/2024,SKU_5,14,Cust_5,Wholesale,31.19,Store,5
2/20/2024,SKU_5,12,Cust_16,Wholesale,71.82,Store,4
2/21/2024,SKU_5,8,Cust_17,Wholesale,25.04,Mobile App,3
2/21/2024,SKU_5,10,Cust_6,Online,73.15,Distributor,2
2/21/2024,SKU_5,3,Cust_17,Retail,37.48,Distributor,2
2/21/2024,SKU_5,14,Cust_6,Retail,56.57,Website,5
2/22/2024,SKU_5,15,Cust_2,Wholesale,43.77,Website,3
2/22/2024,SKU_5,16,Cust_20,Retail,34.6,Distributor,4
2/22/2024,SKU_5,20,Cust_11,Online,69.55,Mobile App,2
2/23/2024,SKU_5,13,Cust_16,Retail,23.38,Distributor,3
2/23/2024,SKU_5,5,Cust_6,Retail,74.28,Distributor,4
2/23/2024,SKU_5,14,Cust_18,Online,23.58,Website,5
2/23/2024,SKU_5,17,Cust_8,Retail,23.17,Store,5
2/24/2024,SKU_5,6,Cust_17,Online,40.75,Mobile App,3
2/24/2024,SKU_5,4,Cust_4,Online,50.19,Mobile App,5
2/24/2024,SKU_5,7,Cust_13,Online,56.1,Store,5
2/24/2024,SKU_5,3,Cust_5,Retail,25.18,Distributor,3
2/25/2024,SKU_5,6,Cust_13,Retail,20.1,Distributor,5
2/25/2024,SKU_5,8,Cust_10,Online,82.39,Store,3
2/25/2024,SKU_5,7,Cust_15,Online,25.24,Distributor,4
2/26/2024,SKU_5,10,Cust_5,Online,54.58,Mobile App,4
2/26/2024,SKU_5,25,Cust_16,Retail,93.61,Website,3
2/27/2024,SKU_5,19,Cust_15,Wholesale,12.29,Website,3
2/27/2024,SKU_5,16,Cust_11,Online,22.77,Mobile App,4
2/28/2024,SKU_5,38,Cust_17,Online,27.01,Mobile App,2
2/29/2024,SKU_5,6,Cust_20,Retail,54.16,Store,4
2/29/2024,SKU_5,6,Cust_13,Retail,99,Website,3
2/29/2024,SKU_5,13,Cust_16,Online,49.68,Website,3
2/29/2024,SKU_5,7,Cust_9,Wholesale,16.42,Website,4
3/1/2024,SKU_5,4,Cust_12,Retail,40.07,Store,2
3/1/2024,SKU_5,4,Cust_10,Wholesale,20.41,Store,4
3/1/2024,SKU_5,12,Cust_2,Online,84.41,Mobile App,5
3/1/2024,SKU_5,14,Cust_10,Online,80.77,Mobile App,4
3/2/2024,SKU_5,6,Cust_12,Retail,65.87,Mobile App,5
3/2/2024,SKU_5,4,Cust_8,Online,84.23,Mobile App,2
3/2/2024,SKU_5,5,Cust_10,Retail,24.19,Mobile App,3
3/2/2024,SKU_5,4,Cust_3,Retail,95.76,Distributor,3
3/3/2024,SKU_5,6,Cust_8,Online,55.92,Distributor,3
3/3/2024,SKU_5,4,Cust_16,Retail,45.72,Website,4
3/3/2024,SKU_5,7,Cust_10,Wholesale,45.87,Website,5
3/4/2024,SKU_5,3,Cust_2,Wholesale,68.83,Website,4
3/4/2024,SKU_5,12,Cust_7,Retail,87.33,Website,5
3/4/2024,SKU_5,17,Cust_11,Wholesale,98.44,Website,2
3/5/2024,SKU_5,15,Cust_7,Online,35.09,Store,5
3/5/2024,SKU_5,16,Cust_13,Online,44.78,Store,4
3/6/2024,SKU_5,13,Cust_4,Online,96.09,Distributor,2
3/6/2024,SKU_5,17,Cust_2,Wholesale,36.54,Website,4
3/7/2024,SKU_5,18,Cust_18,Wholesale,53.52,Website,5
3/7/2024,SKU_5,17,Cust_10,Retail,21.89,Mobile App,3
3/8/2024,SKU_5,42,Cust_7,Online,28.06,Store,2
3/9/2024,SKU_5,4,Cust_12,Retail,53.07,Store,2
3/9/2024,SKU_5,5,Cust_7,Retail,93.76,Mobile App,2
3/9/2024,SKU_5,7,Cust_9,Retail,88.34,Store,2
3/9/2024,SKU_5,3,Cust_10,Online,47.08,Website,5
3/10/2024,SKU_5,11,Cust_19,Wholesale,56.36,Store,2
3/10/2024,SKU_5,9,Cust_4,Retail,95.32,Mobile App,4
3/11/2024,SKU_5,19,Cust_20,Retail,39.31,Website,2
3/11/2024,SKU_5,3,Cust_15,Wholesale,10.91,Distributor,2
3/11/2024,SKU_5,8,Cust_3,Retail,69.38,Store,3
3/12/2024,SKU_5,24,Cust_8,Wholesale,57.88,Distributor,4
3/12/2024,SKU_5,10,Cust_1,Wholesale,29.35,Distributor,5
3/13/2024,SKU_5,12,Cust_16,Retail,94.75,Mobile App,3
3/13/2024,SKU_5,15,Cust_14,Retail,29.61,Website,3
3/13/2024,SKU_5,8,Cust_18,Online,11.57,Store,5
3/14/2024,SKU_5,11,Cust_4,Online,74.66,Mobile App,2
3/14/2024,SKU_5,19,Cust_5,Retail,24.66,Distributor,5
3/14/2024,SKU_5,11,Cust_8,Online,61.78,Distributor,5
3/15/2024,SKU_5,10,Cust_12,Retail,85.48,Store,3
3/15/2024,SKU_5,7,Cust_16,Wholesale,55.91,Website,4
3/15/2024,SKU_5,14,Cust_6,Wholesale,71.56,Distributor,4
3/15/2024,SKU_5,7,Cust_10,Retail,70.33,Store,2
3/16/2024,SKU_5,22,Cust_4,Retail,54.27,Distributor,4
3/17/2024,SKU_5,6,Cust_6,Wholesale,31.84,Website,2
3/17/2024,SKU_5,6,Cust_9,Wholesale,23.22,Distributor,4
3/17/2024,SKU_5,2,Cust_9,Wholesale,89.61,Store,5
3/17/2024,SKU_5,8,Cust_20,Wholesale,26.24,Mobile App,2
3/18/2024,SKU_5,15,Cust_2,Online,26.67,Distributor,4
3/18/2024,SKU_5,17,Cust_14,Wholesale,13.14,Distributor,4
3/18/2024,SKU_5,23,Cust_4,Online,91.54,Website,3
3/19/2024,SKU_5,9,Cust_20,Online,18.03,Store,5
3/19/2024,SKU_5,12,Cust_1,Online,17.09,Distributor,2
3/19/2024,SKU_5,7,Cust_9,Retail,74.08,Distributor,2
3/19/2024,SKU_5,9,Cust_5,Wholesale,22.22,Website,3
3/20/2024,SKU_5,36,Cust_14,Online,60.39,Mobile App,4
3/21/2024,SKU_5,11,Cust_7,Retail,63.44,Mobile App,4
3/21/2024,SKU_5,15,Cust_18,Wholesale,36.41,Website,4
3/21/2024,SKU_5,7,Cust_7,Online,51.43,Distributor,3
3/22/2024,SKU_5,14,Cust_16,Wholesale,54.46,Distributor,4
3/22/2024,SKU_5,12,Cust_18,Retail,58.3,Distributor,2
3/22/2024,SKU_5,5,Cust_7,Online,64.33,Mobile App,2
3/22/2024,SKU_5,16,Cust_4,Retail,23.97,Distributor,4
3/23/2024,SKU_5,24,Cust_19,Wholesale,99.24,Distributor,3
3/24/2024,SKU_5,24,Cust_12,Online,83.37,Website,5
3/25/2024,SKU_5,13,Cust_7,Online,97.56,Website,5
3/25/2024,SKU_5,22,Cust_7,Retail,87.67,Mobile App,2
3/25/2024,SKU_5,13,Cust_13,Wholesale,23.94,Website,2
3/26/2024,SKU_5,34,Cust_9,Retail,82.54,Mobile App,4
3/27/2024,SKU_5,32,Cust_7,Online,35.93,Store,5
3/28/2024,SKU_5,23,Cust_18,Online,33.7,Distributor,3
3/28/2024,SKU_5,15,Cust_11,Online,76.1,Mobile App,2
3/29/2024,SKU_5,10,Cust_2,Retail,42.89,Website,5
3/29/2024,SKU_5,10,Cust_20,Wholesale,26.56,Store,5
3/29/2024,SKU_5,7,Cust_12,Retail,99.15,Store,5
